129,259891,0,0
130,259891,0,0
131,259891,0,0
132,259891,0,0
133,259891,0,0
134,259891,0,0
135,259891,0,0
136,259891,0,0
137,259891,0,0
138,259891,0,0
139,259891,0,0
140,259891,0,0
141,259891,0,0
142,259891,0,0
143,259891,0,0
144,259891,0,0
145,259891,0,0
146,259891,0,0
147,259891,0,0
148,259891,0,0
149,259891,0,0
150,259891,0,0
151,259891,0,0
152,259891,0,0
153,259891,0,0
154,259891,0,0
155,259891,0,0
156,259891,0,0
157,259891,0,0
158,259891,0,0
159,259891,0,0
160,259891,0,0
161,259891,0,0
162,259891,0,0
163,259891,0,0
164,259891,0,0
165,259891,0,0
166,259891,0,0
167,259891,0,0
168,259891,0,0
169,259891,0,0
170,259891,0,0
171,259891,0,0
172,259891,0,0
173,259891,0,0
174,259891,0,0
175,259891,0,0
176,259891,0,0
177,259891,0,0
178,259891,0,0
179,259891,0,0
180,259891,0,0
181,259891,0,0
182,259891,0,0
183,259891,0,0
184,259891,0,0
185,259891,0,0
186,259891,0,0
187,259891,0,0
188,259891,0,0
189,259891,0,0
190,259891,0,0
191,259891,0,0
192,259891,0,0
193,259891,0,0
194,259891,0,0
195,259891,0,0
196,259891,0,0
197,259891,0,0
198,259891,0,0
199,259891,0,0
200,259891,0,0
201,259891,0,0
202,259891,0,0
203,259891,0,0
204,259891,0,0
205,259891,0,0
206,259891,0,0
207,259891,0,0
208,259891,0,0
209,259891,0,0
210,259891,0,0
211,259891,0,0
212,259891,0,0
213,259891,0,0
214,259891,0,0
215,259891,0,0
216,259891,0,0
217,259891,0,0
218,259891,0,0
219,259891,0,0
220,259891,0,0
221,259891,0,0
222,259891,0,0
223,259891,0,0
224,259891,0,0
225,259891,0,0
226,259891,0,0
227,259891,0,0
228,259891,0,0
229,259891,0,0
230,259891,0,0
231,259891,0,0
232,259891,0,0
233,259891,0,0
234,259891,0,0
235,259891,0,0
236,259891,0,0
237,259891,0,0
238,259891,0,0
239,259891,0,0
240,259891,0,0
241,259891,0,0
242,259891,0,0
243,259891,0,0
244,259891,0,0
245,259891,0,0
246,259891,0,0
247,259891,0,0
248,259891,0,0
249,259891,0,0
250,259891,0,0
251,259891,0,0
252,259891,0,0
253,259891,0,0
254,259891,0,0
255,259891,0,0
256,259891,0,0
257,259891,0,0
258,259891,0,0
259,259891,0,0
260,259891,0,0
261,259891,0,0
262,259891,0,0
263,259891,0,0
264,259891,0,0
265,259891,0,0
266,259891,0,0
267,259891,0,0
268,259891,0,0
269,259891,0,0
270,259891,0,0
271,259891,0,0
272,259891,0,0
273,259891,0,0
274,259891,0,0
275,259891,0,0
276,259891,0,0
277,259891,0,0
278,259891,0,0
279,259891,0,0
280,259891,0,0
281,259891,0,0
282,259891,0,0
283,259891,0,0
284,259891,0,0
285,259891,0,0
286,259891,0,0
287,259891,0,0
288,259891,0,0
289,259891,0,0
290,259891,0,0
291,259891,0,0
292,259891,0,0
293,259891,0,0
294,259891,0,0
295,259891,0,0
296,259891,0,0
297,259891,0,0
298,259891,0,0
299,259891,0,0
300,259891,0,0
301,259891,0,0
302,259891,0,0
303,259891,0,0
304,259891,0,0
305,259891,0,0
306,259891,0,0
307,259891,0,0
308,259891,0,0
309,259891,0,0
310,259891,0,0
311,259891,0,0
312,259891,0,0
313,259891,0,0
314,259891,0,0
315,259891,0,0
316,259891,0,0
317,259891,0,0
318,259891,0,0
319,259891,0,0
320,259891,0,0
321,259891,0,0
322,259891,0,0
323,259891,0,0
324,259891,0,0
325,259891,0,0
326,259891,0,0
327,259891,0,0
328,259891,0,0
329,259891,0,0
330,259891,0,0
331,259891,0,0
332,259891,0,0
333,259891,0,0
334,259891,0,0
335,259891,0,0
336,259891,0,0
337,259891,0,0
338,259891,0,0
339,259891,0,0
340,259891,0,0
341,259891,0,0
342,259891,0,0
343,259891,0,0
344,259891,0,0
345,259891,0,0
346,259891,0,0
347,259891,0,0
348,259891,0,0
349,259891,0,0
350,259891,0,0
351,259891,0,0
352,259891,0,0
353,259891,0,0
354,259891,0,0
355,259891,0,0
356,259891,0,0
357,259891,0,0
358,259891,0,0
359,259891,0,0
360,259891,0,0
361,259891,0,0
362,259891,0,0
363,259891,0,0
364,259891,0,0
365,259891,0,0
366,259891,0,0
367,259891,0,0
368,259891,0,0
369,259891,0,0
370,259891,0,0
371,259891,0,0
372,259891,0,0
373,259891,0,0
374,259891,0,0
375,259891,0,0
376,259891,0,0
377,259891,0,0
378,259891,0,0
379,259891,0,0
380,259891,0,0
381,259891,0,0
382,259891,0,0
383,259891,0,0
384,259891,0,0
385,259891,0,0
386,259891,0,0
387,259891,0,0
388,259891,0,0
389,259891,0,0
390,259891,0,0
391,259891,0,0
392,259891,0,0
393,259891,0,0
394,259891,0,0
395,259891,0,0
396,259891,0,0
397,259891,0,0
398,259891,0,0
399,259891,0,0
400,259891,0,0
401,259891,0,0
402,259891,0,0
403,259891,0,0
404,259891,0,0
405,259891,0,0
406,259891,0,0
407,259891,0,0
408,259891,0,0
409,259891,0,0
410,259891,0,0
411,259891,0,0
412,259891,0,0
413,259891,0,0
414,259891,0,0
415,259891,0,0
416,259891,0,0
417,259891,0,0
418,259891,0,0
419,259891,0,0
420,259891,0,0
421,259891,0,0
422,259891,0,0
423,259891,0,0
424,259891,0,0
425,259891,0,0
426,259891,0,0
427,259891,0,0
428,259891,0,0
429,259891,0,0
430,259891,0,0
431,259891,0,0
432,259891,0,0
433,259891,0,0
434,259891,0,0
435,259891,0,0
436,259891,0,0
437,259891,0,0
438,259891,0,0
439,259891,0,0
440,259891,0,0
441,259891,0,0
442,259891,0,0
443,259891,0,0
444,259891,0,0
445,259891,0,0
446,259891,0,0
447,259891,0,0
448,259891,0,0
449,259891,0,0
450,259891,0,0
451,259891,0,0
452,259891,0,0
453,259891,0,0
454,259891,0,0
455,259891,0,0
456,259891,0,0
457,259891,0,0
458,259891,0,0
459,259891,0,0
460,259891,0,0
461,259891,0,0
462,259891,0,0
463,259891,0,0
464,259891,0,0
465,259891,0,0
466,259891,0,0
467,259891,0,0
468,259891,0,0
469,259891,0,0
470,259891,0,0
471,259891,0,0
472,259891,0,0
473,259891,0,0
474,259891,0,0
475,259891,0,0
476,259891,0,0
477,259891,0,0
478,259891,0,0
479,259891,0,0
480,259891,0,0
481,259891,0,0
482,259891,0,0
483,259891,0,0
484,259891,0,0
485,259891,0,0
486,259891,0,0
487,259891,0,0
488,259891,0,0
489,259891,0,0
490,259891,0,0
491,259891,0,0
492,259891,0,0
493,259891,0,0
494,259891,0,0
495,259891,0,0
496,259891,0,0
497,259891,0,0
498,259891,0,0
499,259891,0,0
